code,group_en,date,cpi_index,reported_pct_change,pct_change,pct_change_lag_1,pct_change_lag_2,pct_change_lag_3,pct_change_rolling_mean_3,pct_change_rolling_std_3,pct_change_rolling_mean_6,pct_change_rolling_std_6,month,year,month_sin,month_cos
01,Food and Non-Alcoholic Beverages,2023-07-01,104.7691938,-0.3238507855,-0.3238507855,-1.083233676,-1.074900069,0.5349382657,-0.5410651597,0.9318556169,-0.07757786849,1.673110978,7,2023,-0.5,-0.8660254038
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-07-01,114.6843322,1.936316306,1.936316306,0.6805405217,0.008698685253,0.1155491322,0.2682627797,0.3610179454,0.2230629271,0.4925932005,7,2023,-0.5,-0.8660254038
03,Clothing and Footwear,2023-07-01,99.93442338,1.961272542,1.961272542,0.2491776048,0.02387650629,0.7267282627,0.3332607913,0.3588908393,0.1530616583,0.6541230816,7,2023,-0.5,-0.8660254038
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-07-01,106.8940869,0.4461764274,0.4461764274,-0.4132779953,-0.0560786222,0.255455272,-0.07130044848,0.3346263942,-0.2479809719,0.6464094755,7,2023,-0.5,-0.8660254038
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-07-01,101.8344058,0.8229920265,0.8229920265,-0.4454026881,0.2256578478,0.05730872533,-0.05414537168,0.3491376126,0.04718654822,0.5476846089,7,2023,-0.5,-0.8660254038
06,Health,2023-07-01,88.82503857,-0.004882573677,-0.004882573677,0.7148778238,0.4404906165,0.1714580153,0.4422754852,0.2717143011,0.1560670667,0.7797153254,7,2023,-0.5,-0.8660254038
07,Transport,2023-07-01,101.2331231,-0.04211641724,-0.04211641724,-2.958608909,-0.1967079184,-0.07951662814,-1.078277819,1.629468382,0.3852741238,2.637387945,7,2023,-0.5,-0.8660254038
08,Information and Communication,2023-07-01,100.434609,-0.1865903713,-0.1865903713,-0.3162643743,-0.9020953235,-0.5328550996,-0.5837382658,0.2962115759,-0.1998678624,0.5866190766,7,2023,-0.5,-0.8660254038
09,"Recreation, Sport, Culture, Gardens and Pets",2023-07-01,128.8382018,1.20070833,1.20070833,0.7871191966,5.027618543,-0.569272752,1.748488329,2.919669673,1.251212229,3.187001033,7,2023,-0.5,-0.8660254038
10,Education Services,2023-07-01,99.79001598,0,0,1.44473217,0,0,0.4815773899,0.834116507,0.3571179998,0.6015349874,7,2023,-0.5,-0.8660254038
11,Resturants and Accomodation Services,2023-07-01,102.2940883,0.5280391388,0.5280391388,-0.2200886034,0.6962730018,0.8060648217,0.4274164067,0.5634364335,0.2272537467,1.484025139,7,2023,-0.5,-0.8660254038
12,Insurance and Financial Services,2023-07-01,102.7913888,0.1499015287,0.1499015287,-0.2232610347,0.5406308723,0.332079048,0.2164829619,0.3948475057,0.2695176642,0.3213267324,7,2023,-0.5,-0.8660254038
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-07-01,116.5228934,-0.1687673036,-0.1687673036,0.05784123762,0.04715292882,0.2195829277,0.1081923647,0.09661497362,1.515885985,3.410419023,7,2023,-0.5,-0.8660254038
01,Food and Non-Alcoholic Beverages,2023-08-01,106.4838681,1.636620752,1.636620752,-0.3238507855,-1.083233676,-1.074900069,-0.8273281768,0.4360441203,0.2548055098,1.294149266,8,2023,-0.8660254038,-0.5
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-08-01,113.5592603,-0.9810162464,-0.9810162464,1.936316306,0.6805405217,0.008698685253,0.8751851711,0.9784387195,0.5251135641,0.8474973667,8,2023,-0.8660254038,-0.5
03,Clothing and Footwear,2023-08-01,99.43141563,-0.5033378183,-0.5033378183,1.961272542,0.2491776048,0.02387650629,0.7447755511,1.059522932,0.3606385074,0.9832390773,8,2023,-0.8660254038,-0.5
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-08-01,107.4876594,0.5552903354,0.5552903354,0.4461764274,-0.4132779953,-0.0560786222,-0.007726730015,0.4317625566,-0.1910712134,0.6967426705,8,2023,-0.8660254038,-0.5
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-08-01,102.5750268,0.7272797435,0.7272797435,0.8229920265,-0.4454026881,0.2256578478,0.2010823954,0.6345543733,0.3040096996,0.4733895524,8,2023,-0.8660254038,-0.5
06,Health,2023-08-01,88.65465674,-0.1918173452,-0.1918173452,-0.004882573677,0.7148778238,0.4404906165,0.3834952889,0.3632493744,0.1342154255,0.782550874,8,2023,-0.8660254038,-0.5
07,Transport,2023-08-01,101.6735835,0.4350951609,0.4350951609,-0.04211641724,-2.958608909,-0.1967079184,-1.065811082,1.641032402,0.322692258,2.643314059,8,2023,-0.8660254038,-0.5
08,Information and Communication,2023-08-01,99.94367724,-0.4888073394,-0.4888073394,-0.1865903713,-0.3162643743,-0.9020953235,-0.4683166897,0.3812174761,-0.1615224063,0.5770552096,8,2023,-0.8660254038,-0.5
09,"Recreation, Sport, Culture, Gardens and Pets",2023-08-01,131.8306268,2.322622426,2.322622426,1.20070833,0.7871191966,5.027618543,2.338482023,2.338023826,1.648641533,2.963447823,8,2023,-0.8660254038,-0.5
10,Education Services,2023-08-01,99.79001598,0,0,0,1.44473217,0,0.4815773899,0.834116507,0.3571179998,0.6015349874,8,2023,-0.8660254038,-0.5
11,Resturants and Accomodation Services,2023-08-01,101.6187253,-0.6602170531,-0.6602170531,0.5280391388,-0.2200886034,0.6962730018,0.3347411791,0.487803981,0.3050176452,1.48582318,8,2023,-0.8660254038,-0.5
12,Insurance and Financial Services,2023-08-01,102.7183077,-0.07109651592,-0.07109651592,0.1499015287,-0.2232610347,0.5406308723,0.1557571221,0.3819796165,0.2978264278,0.2973085635,8,2023,-0.8660254038,-0.5
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-08-01,116.562284,0.03380506198,0.03380506198,-0.1687673036,0.05784123762,0.04715292882,-0.02125771239,0.1278587878,1.478206782,3.430943833,8,2023,-0.8660254038,-0.5
01,Food and Non-Alcoholic Beverages,2023-09-01,109.8220664,3.134933328,3.134933328,1.636620752,-0.3238507855,-1.083233676,0.07651209691,1.403431457,0.2315131573,1.262148681,9,2023,-1,-1.836970199e-16
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-09-01,113.9234752,0.3207267121,0.3207267121,-0.9810162464,1.936316306,0.6805405217,0.5452801939,1.463362164,0.2134640871,1.014357638,9,2023,-1,-1.836970199e-16
03,Clothing and Footwear,2023-09-01,98.88375267,-0.5507946928,-0.5507946928,-0.5033378183,1.961272542,0.2491776048,0.5690374429,1.263055341,0.2339577632,1.046247478,9,2023,-1,-1.836970199e-16
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-09-01,106.9996308,-0.4540322224,-0.4540322224,0.5552903354,0.4461764274,-0.4132779953,0.1960629225,0.5305174142,-0.1157933492,0.7567644279,9,2023,-1,-1.836970199e-16
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-09-01,103.3390174,0.7448115516,0.7448115516,0.7272797435,0.8229920265,-0.4454026881,0.368289694,0.7063014086,0.2974771681,0.4659432876,9,2023,-1,-1.836970199e-16
06,Health,2023-09-01,89.37336061,0.8106780789,0.8106780789,-0.1918173452,-0.004882573677,0.7148778238,0.1727259683,0.4787302247,-0.03350933424,0.7122650599,9,2023,-1,-1.836970199e-16
07,Transport,2023-09-01,105.207429,3.475677121,3.475677121,0.4350951609,-0.04211641724,-2.958608909,-0.8552100552,1.837157526,0.3885020235,2.63978839,9,2023,-1,-1.836970199e-16
08,Information and Communication,2023-09-01,101.4558766,1.513051517,1.513051517,-0.4888073394,-0.1865903713,-0.3162643743,-0.3305540283,0.151614378,-0.2829238748,0.5518602608,9,2023,-1,-1.836970199e-16
09,"Recreation, Sport, Culture, Gardens and Pets",2023-09-01,127.0467424,-3.6288111,-3.6288111,2.322622426,1.20070833,0.7871191966,1.436816651,0.794514252,1.140562184,2.406608048,9,2023,-1,-1.836970199e-16
10,Education Services,2023-09-01,102.3959499,2.611417513,2.611417513,0,0,1.44473217,0.4815773899,0.834116507,0.3571179998,0.6015349874,9,2023,-1,-1.836970199e-16
11,Resturants and Accomodation Services,2023-09-01,104.6581134,2.99097244,2.99097244,-0.6602170531,0.5280391388,-0.2200886034,-0.1174221726,0.6007441148,-0.1818471683,1.159486937,9,2023,-1,-1.836970199e-16
12,Insurance and Financial Services,2023-09-01,102.1307375,-0.5720209478,-0.5720209478,-0.07109651592,0.1499015287,-0.2232610347,-0.0481520073,0.1876363839,0.2163727156,0.32369922,9,2023,-1,-1.836970199e-16
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-09-01,116.4461166,-0.09966126383,-0.09966126383,0.03380506198,-0.1687673036,0.05784123762,-0.02570700133,0.1244753871,1.444129866,3.446701469,9,2023,-1,-1.836970199e-16
01,Food and Non-Alcoholic Beverages,2023-10-01,120.5933246,9.807918006,9.807918006,3.134933328,1.636620752,-0.3238507855,1.482567765,1.734530521,0.4707513025,1.667125512,10,2023,-0.8660254038,0.5
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-10-01,114.3992318,0.4176106759,0.4176106759,0.3207267121,-0.9810162464,1.936316306,0.4253422573,1.461477203,0.3468025185,0.9559822265,10,2023,-0.8660254038,0.5
03,Clothing and Footwear,2023-10-01,99.06573159,0.1840331859,0.1840331859,-0.5507946928,-0.5033378183,1.961272542,0.3023800104,1.436839018,0.3178204008,0.9368082439,10,2023,-0.8660254038,0.5
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-10-01,107.0545429,0.05131983804,0.05131983804,-0.4540322224,0.5552903354,0.4461764274,0.1824781802,0.5539274146,0.05558886584,0.4322559883,10,2023,-0.8660254038,0.5
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-10-01,102.971624,-0.3555224972,-0.3555224972,0.7448115516,0.7272797435,0.8229920265,0.7650277739,0.05095813977,0.3554412011,0.5011096831,10,2023,-0.8660254038,0.5
06,Health,2023-10-01,89.21506583,-0.1771162882,-0.1771162882,0.8106780789,-0.1918173452,-0.004882573677,0.2046593867,0.5330854938,0.3234674359,0.4001773921,10,2023,-0.8660254038,0.5
07,Transport,2023-10-01,225.2469147,114.0979178,114.0979178,3.475677121,0.4350951609,-0.04211641724,1.289551955,1.908216485,0.1056370682,2.049528798,10,2023,-0.8660254038,0.5
08,Information and Communication,2023-10-01,101.593233,0.1353854092,0.1353854092,1.513051517,-0.4888073394,-0.1865903713,0.2792179354,1.079162988,-0.1522601652,0.8510826295,10,2023,-0.8660254038,0.5
09,"Recreation, Sport, Culture, Gardens and Pets",2023-10-01,129.3030096,1.775934744,1.775934744,-3.6288111,2.322622426,1.20070833,-0.03516011485,3.162343809,0.8566641072,2.892123143,10,2023,-0.8660254038,0.5
10,Education Services,2023-10-01,102.3959499,0,0,2.611417513,0,0,0.8704725042,1.507702604,0.6760249471,1.110377782,10,2023,-0.8660254038,0.5
11,Resturants and Accomodation Services,2023-10-01,104.7599256,0.09728076591,0.09728076591,2.99097244,-0.6602170531,0.5280391388,0.9529315085,1.862309406,0.6901739576,1.263769208,10,2023,-0.8660254038,0.5
12,Insurance and Financial Services,2023-10-01,102.6603395,0.5185529854,0.5185529854,-0.5720209478,-0.07109651592,0.1499015287,-0.1644053117,0.3698958151,0.02603882511,0.4007664529,10,2023,-0.8660254038,0.5
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-10-01,116.6660297,0.1888539572,0.1888539572,-0.09966126383,0.03380506198,-0.1687673036,-0.07820783515,0.1029761041,0.01499226478,0.135642629,10,2023,-0.8660254038,0.5
01,Food and Non-Alcoholic Beverages,2023-11-01,133.2904801,10.5289041,10.5289041,9.807918006,3.134933328,1.636620752,4.859824029,4.350167888,2.016247926,4.165182843,11,2023,-0.5,0.8660254038
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-11-01,258.420788,125.8938141,125.8938141,0.4176106759,0.3207267121,-0.9810162464,-0.08089295278,0.7810333433,0.3971461091,0.9492985716,11,2023,-0.5,0.8660254038
03,Clothing and Footwear,2023-11-01,101.2840631,2.239252145,2.239252145,0.1840331859,-0.5507946928,-0.5033378183,-0.2900331084,0.4112385893,0.2273712214,0.9153857639,11,2023,-0.5,0.8660254038
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-11-01,198.4433733,85.36660656,85.36660656,0.05131983804,-0.4540322224,0.5552903354,0.05085931703,0.5046614365,0.02156629351,0.4212725077,11,2023,-0.5,0.8660254038
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-11-01,104.0628883,1.059771896,1.059771896,-0.3555224972,0.7448115516,0.7272797435,0.3721895993,0.6302781232,0.2866359973,0.5733648129,11,2023,-0.5,0.8660254038
06,Health,2023-11-01,97.30023291,9.062557993,9.062557993,-0.1771162882,0.8106780789,-0.1918173452,0.1472481485,0.5745941913,0.2653717187,0.4489846885,11,2023,-0.5,0.8660254038
07,Transport,2023-11-01,256.3502391,13.80854625,13.80854625,114.0979178,3.475677121,0.4350951609,39.33623001,64.76336735,19.13520947,46.56707176,11,2023,-0.5,0.8660254038
08,Information and Communication,2023-11-01,101.593233,0,0,0.1353854092,1.513051517,-0.4888073394,0.3865431956,1.024289947,-0.04088674706,0.8348857951,11,2023,-0.5,0.8660254038
09,"Recreation, Sport, Culture, Gardens and Pets",2023-11-01,129.3030096,0,0,1.775934744,-3.6288111,2.322622426,0.1565820234,3.289622726,1.247532023,2.818403009,11,2023,-0.5,0.8660254038
10,Education Services,2023-11-01,102.3959499,0,0,0,2.611417513,0,0.8704725042,1.507702604,0.6760249471,1.110377782,11,2023,-0.5,0.8660254038
11,Resturants and Accomodation Services,2023-11-01,104.7599256,0,0,0.09728076591,2.99097244,-0.6602170531,0.8093453841,1.926933624,0.5720432816,1.283738724,11,2023,-0.5,0.8660254038
12,Insurance and Financial Services,2023-11-01,101.9845058,-0.6583200932,-0.6583200932,0.5185529854,-0.5720209478,-0.07109651592,-0.04152149278,0.5458881639,0.05711781466,0.4350133119,11,2023,-0.5,0.8660254038
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-11-01,117.971935,1.11935357,1.11935357,0.1888539572,-0.09966126383,0.03380506198,0.04099925178,0.1443920893,0.009870769698,0.126655268,11,2023,-0.5,0.8660254038
01,Food and Non-Alcoholic Beverages,2023-12-01,192.7405251,44.60186871,44.60186871,10.5289041,9.807918006,3.134933328,7.823918477,4.076750119,3.950215287,5.044055535,12,2023,-2.449293598e-16,1
02,"Alcholoic Beverages, Tobacco and Narcotics",2023-12-01,212.4815017,-17.77693144,-17.77693144,125.8938141,0.4176106759,0.3207267121,42.21071716,72.47170399,21.37799867,51.21052933,12,2023,-2.449293598e-16,1
03,Clothing and Footwear,2023-12-01,102.1298781,0.8350918677,0.8350918677,2.239252145,0.1840331859,-0.5507946928,0.624163546,1.446159185,0.5966004944,1.214736901,12,2023,-2.449293598e-16,1
04,"Housing, Water, Electricity, Gas and Other Fuels",2023-12-01,175.8997248,-11.36024252,-11.36024252,85.36660656,0.05131983804,-0.4540322224,28.32129806,49.4033325,14.25868049,34.83815351,12,2023,-2.449293598e-16,1
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2023-12-01,108.8025227,4.554586615,4.554586615,1.059771896,-0.3555224972,0.7448115516,0.4830203168,0.743078423,0.4256550054,0.6514290627,12,2023,-2.449293598e-16,1
06,Health,2023-12-01,105.0702958,7.98565704,7.98565704,9.062557993,-0.1771162882,0.8106780789,3.232039928,5.073474166,1.702382948,3.632567916,12,2023,-2.449293598e-16,1
07,Transport,2023-12-01,269.1976016,5.011644448,5.011644448,13.80854625,114.0979178,3.475677121,43.79404704,61.10374558,21.46941849,45.7480491,12,2023,-2.449293598e-16,1
08,Information and Communication,2023-12-01,101.593233,0,0,0,0.1353854092,1.513051517,0.5494789754,0.8372194064,0.1094624735,0.7224311233,12,2023,-2.449293598e-16,1
09,"Recreation, Sport, Culture, Gardens and Pets",2023-12-01,129.3030096,0,0,0,1.775934744,-3.6288111,-0.617625452,2.754798597,0.4095955994,2.13407755,12,2023,-2.449293598e-16,1
10,Education Services,2023-12-01,102.3959499,0,0,0,0,2.611417513,0.8704725042,1.507702604,0.6760249471,1.110377782,12,2023,-2.449293598e-16,1
11,Resturants and Accomodation Services,2023-12-01,104.7599256,0,0,0,0.09728076591,2.99097244,1.029417735,1.699452421,0.4559977813,1.301608751,12,2023,-2.449293598e-16,1
12,Insurance and Financial Services,2023-12-01,101.4513519,-0.5227793395,-0.5227793395,-0.6583200932,0.5185529854,-0.5720209478,-0.2372626852,0.6559762813,-0.1427073463,0.4437722076,12,2023,-2.449293598e-16,1
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2023-12-01,120.7141149,2.324434049,2.324434049,1.11935357,0.1888539572,-0.09966126383,0.4028487545,0.6370593546,0.1885708766,0.4728990464,12,2023,-2.449293598e-16,1
01,Food and Non-Alcoholic Beverages,2024-01-01,224.6936612,16.57831743,16.57831743,44.60186871,10.5289041,9.807918006,21.64623027,19.88343424,11.56439902,16.7724717,1,2024,0.5,0.8660254038
02,"Alcholoic Beverages, Tobacco and Narcotics",2024-01-01,272.3930638,28.19613079,28.19613079,-17.77693144,125.8938141,0.4176106759,36.17816444,78.22680924,18.30175335,53.2175453,1,2024,0.5,0.8660254038
03,Clothing and Footwear,2024-01-01,103.229953,1.077133264,1.077133264,0.8350918677,2.239252145,0.1840331859,1.086125733,1.05035458,0.6942528716,1.20473136,1,2024,0.5,0.8660254038
04,"Housing, Water, Electricity, Gas and Other Fuels",2024-01-01,131.6552807,-25.15321962,-25.15321962,-11.36024252,85.36660656,0.05131983804,24.68589463,52.85988592,12.4341864,36.02658706,1,2024,0.5,0.8660254038
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2024-01-01,112.0053931,2.943746456,2.943746456,4.554586615,1.059771896,-0.3555224972,1.752945338,2.527382033,1.258986556,1.68786759,1,2024,0.5,0.8660254038
06,Health,2024-01-01,112.6925198,7.254404221,7.254404221,7.98565704,9.062557993,-0.1771162882,5.623699581,5.05242788,2.914179484,4.37427503,1,2024,0.5,0.8660254038
07,Transport,2024-01-01,379.2539315,40.88310194,40.88310194,5.011644448,13.80854625,114.0979178,44.30603615,60.60137312,22.79779405,45.0065824,1,2024,0.5,0.8660254038
08,Information and Communication,2024-01-01,101.593233,0,0,0,0,0.1353854092,0.04512846973,0.07816480244,0.1621732026,0.6962186148,1,2024,0.5,0.8660254038
09,"Recreation, Sport, Culture, Gardens and Pets",2024-01-01,129.3030096,0,0,0,0,1.775934744,0.5919782481,1.025336403,0.2784090666,2.130418738,1,2024,0.5,0.8660254038
10,Education Services,2024-01-01,102.3959499,0,0,0,0,0,0,0,0.4352362521,1.066106735,1,2024,0.5,0.8660254038
11,Resturants and Accomodation Services,2024-01-01,104.7599256,0,0,0,0,0.09728076591,0.03242692197,0.05616507639,0.4926792152,1.281693779,1,2024,0.5,0.8660254038
12,Insurance and Financial Services,2024-01-01,101.333027,-0.1166321895,-0.1166321895,-0.5227793395,-0.6583200932,0.5185529854,-0.2208488158,0.6439169913,-0.1926270637,0.4706767076,1,2024,0.5,0.8660254038
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2024-01-01,128.0938932,6.113434493,6.113434493,2.324434049,1.11935357,0.1888539572,1.210880525,1.070728009,0.5663363451,0.9804844004,1,2024,0.5,0.8660254038
01,Food and Non-Alcoholic Beverages,2024-02-01,288.2442572,,28.28321713,16.57831743,44.60186871,10.5289041,23.90303008,18.17911689,14.38142705,15.76562113,2,2024,0.8660254038,0.5
02,"Alcholoic Beverages, Tobacco and Narcotics",2024-02-01,893.0337298,,227.847456,28.19613079,-17.77693144,125.8938141,45.43767114,73.37079674,22.67838909,52.67955423,2,2024,0.8660254038,0.5
03,Clothing and Footwear,2024-02-01,104.9107348,,1.62819204,1.077133264,0.8350918677,2.239252145,1.383825759,0.7506408832,0.5468963253,1.064693673,2,2024,0.8660254038,0.5
04,"Housing, Water, Electricity, Gas and Other Fuels",2024-02-01,134.5986547,,2.235667261,-25.15321962,-11.36024252,85.36660656,16.28438147,60.22314274,8.167620395,39.11381872,2,2024,0.8660254038,0.5
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2024-02-01,116.2102056,,3.754116088,2.943746456,4.554586615,1.059771896,2.852701656,1.749185338,1.612445628,1.79684222,2,2024,0.8660254038,0.5
06,Health,2024-02-01,120.4604294,,6.893012641,7.254404221,7.98565704,9.062557993,8.100873084,0.909566418,4.124060616,4.409198647,2,2024,0.8660254038,0.5
07,Transport,2024-02-01,402.2938521,,6.075064405,40.88310194,5.011644448,13.80854625,19.90109755,18.69571479,29.61866378,43.9414009,2,2024,0.8660254038,0.5
08,Information and Communication,2024-02-01,101.593233,,0,0,0,0,0,0,0.1932715978,0.6815369768,2,2024,0.8660254038,0.5
09,"Recreation, Sport, Culture, Gardens and Pets",2024-02-01,129.3030096,,0,0,0,0,0,0,0.0782910117,2.082307002,2,2024,0.8660254038,0.5
10,Education Services,2024-02-01,102.3959499,,0,0,0,0,0,0,0.4352362521,1.066106735,2,2024,0.8660254038,0.5
11,Resturants and Accomodation Services,2024-02-01,104.7599256,,0,0,0,0,0,0,0.4046726921,1.296819672,2,2024,0.8660254038,0.5
12,Insurance and Financial Services,2024-02-01,101.1235907,,-0.2066811202,-0.1166321895,-0.5227793395,-0.6583200932,-0.4325772074,0.2818843109,-0.2370493501,0.4436873138,2,2024,0.8660254038,0.5
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2024-02-01,134.3184426,,4.85936466,6.113434493,2.324434049,1.11935357,3.185740704,2.606069441,1.613369978,2.385749032,2,2024,0.8660254038,0.5
01,Food and Non-Alcoholic Beverages,2024-03-01,322.7632374,11.97560031,11.97560031,28.28321713,16.57831743,44.60186871,29.82113442,14.07493335,18.82252645,15.20041805,3,2024,1,6.123233996e-17
02,"Alcholoic Beverages, Tobacco and Narcotics",2024-03-01,1896.623195,112.379794,112.379794,227.847456,28.19613079,-17.77693144,79.42221845,130.5791674,60.8164678,96.62626707,3,2024,1,6.123233996e-17
03,Clothing and Footwear,2024-03-01,106.5252528,1.538944509,1.538944509,1.62819204,1.077133264,0.8350918677,1.180139057,0.4064598575,0.9021513016,0.9976808271,3,2024,1,6.123233996e-17
04,"Housing, Water, Electricity, Gas and Other Fuels",2024-03-01,156.5663795,16.32090962,16.32090962,2.235667261,-25.15321962,-11.36024252,-11.42593163,13.6945616,8.447683216,39.0543825,3,2024,1,6.123233996e-17
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2024-03-01,121.6259562,4.66030551,4.66030551,3.754116088,2.943746456,4.554586615,3.750816387,0.8054251491,2.116918352,1.919348179,3,2024,1,6.123233996e-17
06,Health,2024-03-01,128.3177431,6.522734281,6.522734281,6.893012641,7.254404221,7.98565704,7.3776913,0.5566576358,5.304865614,3.946635367,3,2024,1,6.123233996e-17
07,Transport,2024-03-01,454.3272917,12.93418711,12.93418711,6.075064405,40.88310194,5.011644448,17.32327026,20.41033971,30.55865865,43.24708641,3,2024,1,6.123233996e-17
08,Information and Communication,2024-03-01,101.593233,0,0,0,0,0,0,0,0.2747394877,0.6090588453,3,2024,1,6.123233996e-17
09,"Recreation, Sport, Culture, Gardens and Pets",2024-03-01,129.3030096,0,0,0,0,0,0,0,-0.308812726,1.774825198,3,2024,1,6.123233996e-17
10,Education Services,2024-03-01,102.3959499,0,0,0,0,0,0,0,0.4352362521,1.066106735,3,2024,1,6.123233996e-17
11,Resturants and Accomodation Services,2024-03-01,104.7599256,0,0,0,0,0,0,0,0.5147088676,1.213740365,3,2024,1,6.123233996e-17
12,Insurance and Financial Services,2024-03-01,101.632652,0.5034050863,0.5034050863,-0.2066811202,-0.1166321895,-0.5227793395,-0.2820308831,0.2133004148,-0.2596467841,0.4369462631,3,2024,1,6.123233996e-17
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2024-03-01,134.1120795,-0.153637205,-0.153637205,4.85936466,6.113434493,2.324434049,4.432411067,1.930245611,2.417629911,2.554190444,3,2024,1,6.123233996e-17
01,Food and Non-Alcoholic Beverages,2024-04-01,255.9982354,-20.68544193,-20.68544193,11.97560031,28.28321713,16.57831743,18.94571163,8.407616074,20.29597095,13.73329627,4,2024,0.8660254038,-0.5
02,"Alcholoic Beverages, Tobacco and Narcotics",2024-04-01,2124.728167,12.02689981,12.02689981,112.379794,227.847456,28.19613079,122.8077936,100.2333293,79.49297901,93.36953136,4,2024,0.8660254038,-0.5
03,Clothing and Footwear,2024-04-01,108.2411714,1.610809153,1.610809153,1.538944509,1.62819204,1.077133264,1.414756604,0.2957759629,1.250441169,0.7132255887,4,2024,0.8660254038,-0.5
04,"Housing, Water, Electricity, Gas and Other Fuels",2024-04-01,139.9456541,-10.61576913,-10.61576913,16.32090962,2.235667261,-25.15321962,-2.198880914,21.08968379,11.24350686,38.88977073,4,2024,0.8660254038,-0.5
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2024-04-01,125.5643435,3.238114146,3.238114146,4.66030551,3.754116088,2.943746456,3.786056018,0.85872514,2.769500678,2.022396903,4,2024,0.8660254038,-0.5
06,Health,2024-04-01,136.3685933,6.274151968,6.274151968,6.522734281,6.893012641,7.254404221,6.890050381,0.3658439644,6.256874981,3.27802395,4,2024,0.8660254038,-0.5
07,Transport,2024-04-01,443.7391179,-2.330516792,-2.330516792,12.93418711,6.075064405,40.88310194,19.96411782,18.43813476,32.13507698,42.22268574,4,2024,0.8660254038,-0.5
08,Information and Communication,2024-04-01,101.593233,0,0,0,0,0,0,0,0.02256423486,0.05527086185,4,2024,0.8660254038,-0.5
09,"Recreation, Sport, Culture, Gardens and Pets",2024-04-01,129.3030096,0,0,0,0,0,0,0,0.2959891241,0.7250223233,4,2024,0.8660254038,-0.5
10,Education Services,2024-04-01,102.3959499,0,0,0,0,0,0,0,0,0,4,2024,0.8660254038,-0.5
11,Resturants and Accomodation Services,2024-04-01,104.7599256,0,0,0,0,0,0,0,0.01621346099,0.03971470638,4,2024,0.8660254038,-0.5
12,Insurance and Financial Services,2024-04-01,102.0005636,0.3620013936,0.3620013936,0.5034050863,-0.2066811202,-0.1166321895,0.0600305922,0.3866043313,-0.08040911179,0.4993042888,4,2024,0.8660254038,-0.5
13,"Personal Care, Social Protection and Miscellaneous Goods and Services",2024-04-01,131.1746547,-2.190276077,-2.190276077,-0.153637205,4.85936466,6.113434493,3.606387316,3.316098775,2.408633921,2.564902271,4,2024,0.8660254038,-0.5
01,Food and Non-Alcoholic Beverages,2024-05-01,263.5057079,2.932626693,2.932626693,-20.68544193,11.97560031,28.28321713,6.524458506,24.93528831,15.21374429,21.71414245,5,2024,0.5,-0.8660254038
02,"Alcholoic Beverages, Tobacco and Narcotics",2024-05-01,4165.828534,96.06407064,96.06407064,12.02689981,112.379794,227.847456,117.4180499,107.9984543,81.42786053,91.5048002,5,2024,0.5,-0.8660254038
03,Clothing and Footwear,2024-05-01,109.7656189,1.408380473,1.408380473,1.610809153,1.538944509,1.62819204,1.592648567,0.0473142217,1.488237163,0.4892466025,5,2024,0.5,-0.8660254038
04,"Housing, Water, Electricity, Gas and Other Fuels",2024-05-01,261.2443603,86.67557912,86.67557912,-10.61576913,16.32090962,2.235667261,2.646935918,13.47304798,9.465658695,39.73831846,5,2024,0.5,-0.8660254038
05,"Furnishings, Household Equipment and Routine Houshold Maintenance",2024-05-01,124.9226157,-0.5110748729,-0.5110748729,3.238114146,4.66030551,3.754116088,3.884178581,0.7199612895,3.368440119,1.323019591,5,2024,0.5,-0.8660254038
06,Health,2024-05-01,144.3571559,5.858066262,5.858066262,6.274151968,6.522734281,6.893012641,6.56329963,0.3114181976,7.332086357,1.038728349,5,2024,0.5,-0.8660254038
